item_id,brand_id,code,floss_name,rgb,order,color_id,inv_qty,wish_qty
57324841,32095163,327,NULL,"{""b"": 64, ""g"": 120, ""r"": 49}",251,NULL,0,0
57330834,27219674,157,NULL,"{""b"": 182, ""g"": 163, ""r"": 150}",117,NULL,0,0
57622282,32095163,1241,NULL,"{""b"": 58, ""g"": 30, ""r"": 143}",19,NULL,0,0
58061625,32095163,2224,NULL,"{""b"": 75, ""g"": 42, ""r"": 109}",48,NULL,0,0
58088379,89495731,369A,NULL,"{""b"": 253, ""g"": 248, ""r"": 227}",232,NULL,0,0
58109098,32095163,404,NULL,"{""b"": 55, ""g"": 80, ""r"": 196}",133,NULL,0,0
58144137,32095163,2664,NULL,"{""b"": 138, ""g"": 78, ""r"": 48}",371,NULL,0,0
58161531,32095163,415A,NULL,"{""b"": 167, ""g"": 105, ""r"": 5}",347,NULL,0,0
58317076,27219674,23,NULL,"{""b"": 224, ""g"": 226, ""r"": 238}",51,NULL,0,0
58572458,32095163,340,NULL,"{""b"": 182, ""g"": 216, ""r"": 246}",141,NULL,0,0
58584934,32095163,1402,NULL,"{""b"": 95, ""g"": 163, ""r"": 240}",130,NULL,0,0
58605960,27219674,309,NULL,"{""b"": 53, ""g"": 53, ""r"": 136}",39,NULL,0,0
58609178,27219674,33,NULL,"{""b"": 111, ""g"": 77, ""r"": 127}",72,NULL,0,0
59016814,89495731,288,NULL,"{""b"": 30, ""g"": 118, ""r"": 108}",163,NULL,0,0
59095742,27219674,798,NULL,"{""b"": 136, ""g"": 90, ""r"": 68}",130,NULL,0,0
59096343,32095163,410A,NULL,"{""b"": 240, ""g"": 232, ""r"": 209}",341,NULL,0,0
59133378,89495731,621,NULL,"{""b"": 209, ""g"": 167, ""r"": 170}",330,NULL,0,0
59428511,89495731,484,NULL,"{""b"": 146, ""g"": 145, ""r"": 141}",273,NULL,0,0
59460698,32095163,857,NULL,"{""b"": 53, ""g"": 41, ""r"": 167}",113,NULL,0,0
59494738,89495731,653,NULL,"{""b"": 140, ""g"": 108, ""r"": 139}",347,NULL,0,0
59517785,32095163,2480,NULL,"{""b"": 207, ""g"": 182, ""r"": 238}",33,NULL,0,0
59542449,27219674,164,NULL,"{""b"": 139, ""g"": 179, ""r"": 151}",234,NULL,0,0
59555041,89495731,812,NULL,"{""b"": 110, ""g"": 142, ""r"": 148}",409,NULL,0,0
59596008,32095163,2025,NULL,"{""b"": 201, ""g"": 164, ""r"": 54}",352,NULL,0,0
59624783,27219674,645,NULL,"{""b"": 75, ""g"": 76, ""r"": 72}",465,NULL,0,0
59742655,89495731,221,NULL,"{""b"": 193, ""g"": 183, ""r"": 105}",122,NULL,0,0
59781833,89495731,501,NULL,"{""b"": 91, ""g"": 219, ""r"": 248}",278,NULL,0,0
59810612,89495731,283,NULL,"{""b"": 45, ""g"": 167, ""r"": 169}",158,NULL,0,0
60040635,32095163,766,NULL,"{""b"": 50, ""g"": 37, ""r"": 45}",399,NULL,0,0
60113941,32095163,2212,NULL,"{""b"": 192, ""g"": 162, ""r"": 107}",359,NULL,0,0
60320502,32095163,101,NULL,"{""b"": 216, ""g"": 235, ""r"": 255}",75,NULL,0,0
60324740,27219674,962,NULL,"{""b"": 138, ""g"": 130, ""r"": 215}",37,NULL,0,0
60430434,27219674,827,NULL,"{""b"": 210, ""g"": 189, ""r"": 168}",135,NULL,0,0
60490679,32095163,142,NULL,"{""b"": 120, ""g"": 211, ""r"": 248}",150,NULL,0,0
60620281,27219674,3848,NULL,"{""b"": 94, ""g"": 105, ""r"": 71}",191,NULL,0,0
60888305,89495731,523,NULL,"{""b"": 21, ""g"": 165, ""r"": 233}",288,NULL,0,0
61027846,32095163,895,NULL,"{""b"": 57, ""g"": 58, ""r"": 38}",478,NULL,0,0
61147531,89495731,1602,NULL,"{""b"": 96, ""g"": 81, ""r"": 138}",94,NULL,0,0
61302382,27219674,3846,NULL,"{""b"": 124, ""g"": 108, ""r"": 89}",143,NULL,0,0
61483162,89495731,2039,NULL,"{""b"": 222, ""g"": 231, ""r"": 203}",180,NULL,0,0
61521434,27219674,702,NULL,"{""b"": 36, ""g"": 81, ""r"": 42}",250,NULL,0,0
61532286,89495731,290,NULL,"{""b"": 106, ""g"": 234, ""r"": 230}",165,NULL,0,0
61632456,32095163,675A,NULL,"{""b"": 40, ""g"": 95, ""r"": 86}",204,NULL,0,0
61682545,27219674,26,NULL,"{""b"": 216, ""g"": 195, ""r"": 201}",88,NULL,0,0
61737058,27219674,351,NULL,"{""b"": 70, ""g"": 85, ""r"": 210}",9,NULL,0,0
61847412,27219674,830,NULL,"{""b"": 31, ""g"": 72, ""r"": 91}",300,NULL,0,0
61953474,27219674,995,NULL,"{""b"": 163, ""g"": 149, ""r"": 132}",142,NULL,0,0
61991433,32095163,505A,NULL,"{""b"": 94, ""g"": 44, ""r"": 192}",31,NULL,0,0
62105790,27219674,415,NULL,"{""b"": 189, ""g"": 164, ""r"": 147}",469,NULL,0,0
62301473,32095163,144A,NULL,"{""b"": 37, ""g"": 167, ""r"": 237}",152,NULL,0,0
62564739,32095163,236,NULL,"{""b"": 68, ""g"": 64, ""r"": 105}",67,NULL,0,0
62657861,32095163,555,NULL,"{""b"": 122, ""g"": 75, ""r"": 77}",387,NULL,0,0
62813236,89495731,116,NULL,"{""b"": 212, ""g"": 215, ""r"": 255}",9,NULL,0,0
62869808,27219674,961,NULL,"{""b"": 111, ""g"": 104, ""r"": 196}",38,NULL,0,0
62967231,32095163,2118,NULL,"{""b"": 55, ""g"": 134, ""r"": 107}",235,NULL,0,0
62970953,89495731,144,NULL,"{""b"": 50, ""g"": 60, ""r"": 197}",32,NULL,0,0
63234013,89495731,2065,NULL,"{""b"": 30, ""g"": 68, ""r"": 20}",187,NULL,0,0
63324442,32095163,341,NULL,"{""b"": 146, ""g"": 191, ""r"": 234}",98,NULL,0,0
63359993,89495731,292,NULL,"{""b"": 34, ""g"": 183, ""r"": 173}",167,NULL,0,0
63415506,27219674,937,NULL,"{""b"": 17, ""g"": 58, ""r"": 47}",262,NULL,0,0
63427221,27219674,741,NULL,"{""b"": 28, ""g"": 87, ""r"": 182}",351,NULL,0,0
63436757,89495731,198,NULL,"{""b"": 13, ""g"": 11, ""r"": 53}",58,NULL,0,0
63438607,32095163,211,NULL,"{""b"": 226, ""g"": 227, ""r"": 207}",316,NULL,0,0
63533361,89495731,564,NULL,"{""b"": 16, ""g"": 96, ""r"": 125}",311,NULL,0,0
63594075,32095163,652,NULL,"{""b"": 161, ""g"": 165, ""r"": 223}",69,NULL,0,0
63598409,27219674,803,NULL,"{""b"": 85, ""g"": 57, ""r"": 44}",157,NULL,0,0
63603923,27219674,4,NULL,"{""b"": 120, ""g"": 115, ""r"": 112}",475,NULL,0,0
63671828,89495731,100,NULL,"{""b"": 243, ""g"": 246, ""r"": 251}",1,NULL,0,0
63677767,27219674,167,NULL,"{""b"": 51, ""g"": 113, ""r"": 157}",315,NULL,0,0
63800287,32095163,374,NULL,"{""b"": 161, ""g"": 158, ""r"": 53}",313,NULL,0,0
63833669,89495731,293,NULL,"{""b"": 28, ""g"": 145, ""r"": 122}",168,NULL,0,0
63926366,89495731,1051,NULL,"{""b"": 11, ""g"": 55, ""r"": 239}",78,NULL,0,0
63931528,89495731,254,NULL,"{""b"": 75, ""g"": 123, ""r"": 57}",145,NULL,0,0
63978555,32095163,774,NULL,"{""b"": 27, ""g"": 115, ""r"": 161}",192,NULL,0,0
64028171,27219674,3011,NULL,"{""b"": 32, ""g"": 60, ""r"": 64}",290,NULL,0,0
64043442,27219674,3819,NULL,"{""b"": 101, ""g"": 172, ""r"": 169}",273,NULL,0,0
64122802,32095163,338,NULL,"{""b"": 56, ""g"": 100, ""r"": 5}",285,NULL,0,0
64180362,32095163,731,NULL,"{""b"": 191, ""g"": 180, ""r"": 152}",327,NULL,0,0
64280238,27219674,3705,NULL,"{""b"": 71, ""g"": 82, ""r"": 210}",34,NULL,0,0
64372131,89495731,7025,NULL,"{""b"": 12, ""g"": 29, ""r"": 42}",404,NULL,0,0
64674969,27219674,958,NULL,"{""b"": 115, ""g"": 139, ""r"": 86}",195,NULL,0,0
64817498,89495731,674,NULL,"{""b"": 143, ""g"": 62, ""r"": 101}",353,NULL,0,0
64828215,32095163,899,NULL,"{""b"": 141, ""g"": 165, ""r"": 31}",294,NULL,0,0
64851022,27219674,224,NULL,"{""b"": 123, ""g"": 118, ""r"": 169}",382,NULL,0,0
64916132,32095163,364,NULL,"{""b"": 209, ""g"": 228, ""r"": 235}",456,NULL,0,0
64995355,27219674,310 (Black),NULL,"{""b"": 9, ""g"": 15, ""r"": 20}",482,NULL,0,0
65000645,27219674,3364,NULL,"{""b"": 56, ""g"": 103, ""r"": 87}",266,NULL,0,0
65010573,89495731,553,NULL,"{""b"": 70, ""g"": 189, ""r"": 244}",304,NULL,0,0
65038447,27219674,28,NULL,"{""b"": 119, ""g"": 106, ""r"": 121}",105,NULL,0,0
65122974,32095163,1105,NULL,"{""b"": 101, ""g"": 81, ""r"": 204}",80,NULL,0,0
65336456,27219674,3760,NULL,"{""b"": 136, ""g"": 109, ""r"": 81}",171,NULL,0,0
65351458,27219674,3840,NULL,"{""b"": 211, ""g"": 181, ""r"": 163}",124,NULL,0,0
65377842,89495731,487,NULL,"{""b"": 54, ""g"": 48, ""r"": 42}",276,NULL,0,0
65454727,89495731,287,NULL,"{""b"": 83, ""g"": 169, ""r"": 153}",162,NULL,0,0
65598085,27219674,9,NULL,"{""b"": 42, ""g"": 42, ""r"": 48}",416,NULL,0,0
65662771,89495731,844,NULL,"{""b"": 28, ""g"": 72, ""r"": 88}",417,NULL,0,0
65745358,27219674,341,NULL,"{""b"": 181, ""g"": 158, ""r"": 151}",108,NULL,0,0
65922717,32095163,461,NULL,"{""b"": 149, ""g"": 175, ""r"": 221}",115,NULL,0,0
65947908,32095163,811,NULL,"{""b"": 195, ""g"": 198, ""r"": 249}",51,NULL,0,0
66011822,32095163,925,NULL,"{""b"": 38, ""g"": 74, ""r"": 68}",218,NULL,0,0
66037198,27219674,728,NULL,"{""b"": 68, ""g"": 177, ""r"": 204}",324,NULL,0,0
66117206,89495731,223,NULL,"{""b"": 100, ""g"": 91, ""r"": 11}",125,NULL,0,0
66157191,32095163,522,NULL,"{""b"": 214, ""g"": 201, ""r"": 163}",357,NULL,0,0
66178909,32095163,2631,NULL,"{""b"": 76, ""g"": 151, ""r"": 135}",224,NULL,0,0
66292084,32095163,523,NULL,"{""b"": 209, ""g"": 181, ""r"": 140}",358,NULL,0,0
66401401,89495731,733,NULL,"{""b"": 124, ""g"": 171, ""r"": 198}",366,NULL,0,0
66455186,27219674,320,NULL,"{""b"": 99, ""g"": 124, ""r"": 98}",230,NULL,0,0
66481977,32095163,2245,NULL,"{""b"": 60, ""g"": 29, ""r"": 74}",23,NULL,0,0
66491183,89495731,214,NULL,"{""b"": 20, ""g"": 125, ""r"": 96}",117,NULL,0,0
66722882,32095163,265,NULL,"{""b"": 123, ""g"": 71, ""r"": 119}",410,NULL,0,0
66797473,32095163,687,NULL,"{""b"": 35, ""g"": 60, ""r"": 64}",212,NULL,0,0
66807749,32095163,120,NULL,"{""b"": 46, ""g"": 89, ""r"": 14}",237,NULL,0,0
66898812,32095163,100,NULL,"{""b"": 245, ""g"": 251, ""r"": 250}",499,NULL,0,0
66938238,89495731,614,NULL,"{""b"": 134, ""g"": 92, ""r"": 96}",327,NULL,0,0
66940090,32095163,402,NULL,"{""b"": 130, ""g"": 187, ""r"": 248}",129,NULL,0,0
66963101,89495731,814,NULL,"{""b"": 71, ""g"": 103, ""r"": 109}",411,NULL,0,0
66996703,89495731,1046,NULL,"{""b"": 116, ""g"": 55, ""r"": 230}",77,NULL,0,0
67104447,32095163,384,NULL,"{""b"": 71, ""g"": 86, ""r"": 135}",423,NULL,0,0
67134493,27219674,349,NULL,"{""b"": 45, ""g"": 49, ""r"": 179}",11,NULL,0,0
67147957,32095163,405,NULL,"{""b"": 48, ""g"": 77, ""r"": 186}",134,NULL,0,0
67237073,32095163,127,NULL,"{""b"": 110, ""g"": 153, ""r"": 216}",431,NULL,0,0
67238481,32095163,654,NULL,"{""b"": 67, ""g"": 67, ""r"": 157}",72,NULL,0,0
67238814,89495731,352,NULL,"{""b"": 186, ""g"": 157, ""r"": 118}",217,NULL,0,0
67268148,89495731,2073,NULL,"{""b"": 21, ""g"": 77, ""r"": 32}",191,NULL,0,0
67273702,32095163,700,NULL,"{""b"": 93, ""g"": 217, ""r"": 247}",173,NULL,0,0
67278865,89495731,532,NULL,"{""b"": 63, ""g"": 155, ""r"": 234}",292,NULL,0,0
67468281,32095163,472,NULL,"{""b"": 177, ""g"": 186, ""r"": 190}",486,NULL,0,0
67660221,27219674,3863,NULL,"{""b"": 85, ""g"": 120, ""r"": 148}",431,NULL,0,0
67721344,32095163,2281,NULL,"{""b"": 186, ""g"": 172, ""r"": 196}",413,NULL,0,0
67733525,89495731,386,NULL,"{""b"": 119, ""g"": 67, ""r"": 21}",242,NULL,0,0
67770194,32095163,2299,NULL,"{""b"": 41, ""g"": 222, ""r"": 243}",165,NULL,0,0
67837180,32095163,376,NULL,"{""b"": 113, ""g"": 102, ""r"": 12}",315,NULL,0,0
68263552,32095163,538,NULL,"{""b"": 59, ""g"": 64, ""r"": 3}",279,NULL,0,0
68291722,27219674,898,NULL,"{""b"": 38, ""g"": 47, ""r"": 56}",426,NULL,0,0
68306696,27219674,3685,NULL,"{""b"": 48, ""g"": 42, ""r"": 92}",56,NULL,0,0
68319254,89495731,126,NULL,"{""b"": 164, ""g"": 94, ""r"": 234}",17,NULL,0,0
68387167,27219674,3779,NULL,"{""b"": 113, ""g"": 120, ""r"": 177}",397,NULL,0,0
68400067,27219674,597,NULL,"{""b"": 143, ""g"": 139, ""r"": 103}",181,NULL,0,0
68646526,32095163,3115,NULL,"{""b"": 76, ""g"": 24, ""r"": 195}",13,NULL,0,0
68848598,27219674,3078,NULL,"{""b"": 145, ""g"": 210, ""r"": 215}",342,NULL,0,0
68864063,27219674,163,NULL,"{""b"": 72, ""g"": 112, ""r"": 80}",211,NULL,0,0
69067360,89495731,122,NULL,"{""b"": 51, ""g"": 39, ""r"": 147}",13,NULL,0,0
69072466,27219674,347,NULL,"{""b"": 45, ""g"": 47, ""r"": 160}",6,NULL,0,0
69086145,89495731,441,NULL,"{""b"": 32, ""g"": 36, ""r"": 31}",268,NULL,0,0
69202111,32095163,717,NULL,"{""b"": 46, ""g"": 64, ""r"": 71}",469,NULL,0,0
69210226,89495731,7020,NULL,"{""b"": 139, ""g"": 209, ""r"": 232}",403,NULL,0,0
69352222,32095163,734,NULL,"{""b"": 126, ""g"": 109, ""r"": 42}",330,NULL,0,0
69365504,27219674,3768,NULL,"{""b"": 88, ""g"": 99, ""r"": 74}",188,NULL,0,0
69469374,32095163,163,NULL,"{""b"": 202, ""g"": 184, ""r"": 147}",333,NULL,0,0
69688615,32095163,484A,NULL,"{""b"": 129, ""g"": 68, ""r"": 158}",37,NULL,0,0
69767373,89495731,3043,NULL,"{""b"": 94, ""g"": 92, ""r"": 62}",250,NULL,0,0
69796598,27219674,3033,NULL,"{""b"": 140, ""g"": 164, ""r"": 169}",443,NULL,0,0
69865488,32095163,602,NULL,"{""b"": 25, ""g"": 13, ""r"": 1}",495,NULL,0,0
69970658,89495731,1121,NULL,"{""b"": 69, ""g"": 44, ""r"": 181}",89,NULL,0,0
70010518,32095163,663,NULL,"{""b"": 166, ""g"": 117, ""r"": 85}",369,NULL,0,0
70090652,89495731,136,NULL,"{""b"": 76, ""g"": 14, ""r"": 107}",26,NULL,0,0
70109558,27219674,900,NULL,"{""b"": 3, ""g"": 19, ""r"": 131}",356,NULL,0,0
70125306,32095163,226,NULL,"{""b"": 59, ""g"": 38, ""r"": 71}",50,NULL,0,0
70160353,32095163,2006,NULL,"{""b"": 35, ""g"": 176, ""r"": 213}",169,NULL,0,0
70189669,89495731,603,NULL,"{""b"": 122, ""g"": 43, ""r"": 89}",321,NULL,0,0
70346999,27219674,372,NULL,"{""b"": 117, ""g"": 167, ""r"": 166}",291,NULL,0,0
70415448,27219674,745,NULL,"{""b"": 125, ""g"": 189, ""r"": 205}",347,NULL,0,0
70633420,27219674,647,NULL,"{""b"": 106, ""g"": 115, ""r"": 108}",459,NULL,0,0
70788398,89495731,613,NULL,"{""b"": 175, ""g"": 132, ""r"": 135}",326,NULL,0,0
70791121,27219674,25,NULL,"{""b"": 218, ""g"": 203, ""r"": 217}",87,NULL,0,0
70823113,27219674,642,NULL,"{""b"": 87, ""g"": 132, ""r"": 137}",438,NULL,0,0
70859385,27219674,3363,NULL,"{""b"": 45, ""g"": 82, ""r"": 57}",267,NULL,0,0
70882901,27219674,169,NULL,"{""b"": 101, ""g"": 92, ""r"": 73}",478,NULL,0,0
70968704,32095163,172A,NULL,"{""b"": 204, ""g"": 191, ""r"": 199}",377,NULL,0,0
71097834,89495731,333,NULL,"{""b"": 129, ""g"": 72, ""r"": 41}",209,NULL,0,0
71172838,89495731,343,NULL,"{""b"": 84, ""g"": 84, ""r"": 48}",214,NULL,0,0
71274251,27219674,370,NULL,"{""b"": 61, ""g"": 128, ""r"": 141}",293,NULL,0,0
71476455,27219674,413,NULL,"{""b"": 48, ""g"": 44, ""r"": 42}",480,NULL,0,0
71502796,27219674,3032,NULL,"{""b"": 75, ""g"": 117, ""r"": 133}",445,NULL,0,0
71513897,89495731,2071,NULL,"{""b"": 46, ""g"": 133, ""r"": 90}",189,NULL,0,0
71609237,27219674,168,NULL,"{""b"": 159, ""g"": 142, ""r"": 120}",477,NULL,0,0
72018283,89495731,2013,NULL,"{""b"": 13, ""g"": 82, ""r"": 62}",172,NULL,0,0
72034318,89495731,3040,NULL,"{""b"": 197, ""g"": 206, ""r"": 193}",247,NULL,0,0
72049652,32095163,386,NULL,"{""b"": 57, ""g"": 73, ""r"": 116}",424,NULL,0,0
72061841,32095163,521A,NULL,"{""b"": 219, ""g"": 219, ""r"": 189}",356,NULL,0,0
72091968,27219674,3752,NULL,"{""b"": 190, ""g"": 178, ""r"": 161}",162,NULL,0,0
72181601,27219674,712,NULL,"{""b"": 199, ""g"": 212, ""r"": 214}",417,NULL,0,0
72276995,89495731,841,NULL,"{""b"": 110, ""g"": 160, ""r"": 169}",414,NULL,0,0
72280414,32095163,2016,NULL,"{""b"": 52, ""g"": 60, ""r"": 20}",271,NULL,0,0
72348627,32095163,2186,NULL,"{""b"": 59, ""g"": 73, ""r"": 186}",126,NULL,0,0
72387440,89495731,121,NULL,"{""b"": 86, ""g"": 71, ""r"": 176}",12,NULL,0,0
72400883,27219674,976,NULL,"{""b"": 15, ""g"": 73, ""r"": 150}",335,NULL,0,0
72413930,32095163,775A,NULL,"{""b"": 40, ""g"": 97, ""r"": 118}",193,NULL,0,0
72546151,32095163,106,NULL,"{""b"": 79, ""g"": 56, ""r"": 195}",82,NULL,0,0
72645379,89495731,274,NULL,"{""b"": 56, ""g"": 163, ""r"": 120}",154,NULL,0,0
72732846,89495731,605,NULL,"{""b"": 68, ""g"": 7, ""r"": 47}",323,NULL,0,0
72986266,32095163,3299,NULL,"{""b"": 33, ""g"": 214, ""r"": 235}",166,NULL,0,0
73007813,89495731,778,NULL,"{""b"": 9, ""g"": 20, ""r"": 40}",372,NULL,0,0
73010051,89495731,520,NULL,"{""b"": 175, ""g"": 247, ""r"": 254}",284,NULL,0,0
73062022,27219674,3024,NULL,"{""b"": 190, ""g"": 199, ""r"": 197}",462,NULL,0,0
73505871,89495731,307,NULL,"{""b"": 93, ""g"": 38, ""r"": 7}",199,NULL,0,0
73539367,27219674,315,NULL,"{""b"": 64, ""g"": 65, ""r"": 106}",79,NULL,0,0
73542332,32095163,413,NULL,"{""b"": 198, ""g"": 140, ""r"": 27}",345,NULL,0,0
73615511,32095163,274,NULL,"{""b"": 65, ""g"": 137, ""r"": 25}",259,NULL,0,0
73703871,89495731,167,NULL,"{""b"": 36, ""g"": 37, ""r"": 104}",41,NULL,0,0
73748273,89495731,2041,NULL,"{""b"": 173, ""g"": 176, ""r"": 138}",182,NULL,0,0
74076487,32095163,2012,NULL,"{""b"": 64, ""g"": 114, ""r"": 96}",243,NULL,0,0
74158727,27219674,950,NULL,"{""b"": 135, ""g"": 148, ""r"": 181}",405,NULL,0,0
74159922,27219674,3822,NULL,"{""b"": 102, ""g"": 180, ""r"": 194}",320,NULL,0,0
74265915,89495731,135,NULL,"{""b"": 95, ""g"": 29, ""r"": 111}",25,NULL,0,0
74312313,89495731,220,NULL,"{""b"": 207, ""g"": 200, ""r"": 130}",121,NULL,0,0
74335960,32095163,242,NULL,"{""b"": 69, ""g"": 32, ""r"": 142}",20,NULL,0,0
74443729,89495731,563,NULL,"{""b"": 20, ""g"": 131, ""r"": 153}",310,NULL,0,0
74444677,27219674,3770,NULL,"{""b"": 195, ""g"": 207, ""r"": 211}",374,NULL,0,0
74522433,32095163,433,NULL,"{""b"": 102, ""g"": 86, ""r"": 163}",59,NULL,0,0
74584558,27219674,3781,NULL,"{""b"": 32, ""g"": 49, ""r"": 59}",447,NULL,0,0
74623392,89495731,744,NULL,"{""b"": 47, ""g"": 82, ""r"": 115}",378,NULL,0,0
74864364,89495731,384,NULL,"{""b"": 187, ""g"": 159, ""r"": 98}",240,NULL,0,0
74865464,32095163,984,NULL,"{""b"": 80, ""g"": 78, ""r"": 13}",309,NULL,0,0
74930015,27219674,371,NULL,"{""b"": 60, ""g"": 118, ""r"": 137}",292,NULL,0,0
75067177,32095163,326,NULL,"{""b"": 52, ""g"": 142, ""r"": 42}",250,NULL,0,0
75203639,89495731,701,NULL,"{""b"": 24, ""g"": 6, ""r"": 186}",357,NULL,0,0
75433343,89495731,731,NULL,"{""b"": 175, ""g"": 209, ""r"": 225}",365,NULL,0,0
75447340,32095163,551,NULL,"{""b"": 201, ""g"": 193, ""r"": 200}",383,NULL,0,0
75460906,27219674,891,NULL,"{""b"": 78, ""g"": 76, ""r"": 211}",28,NULL,0,0
75708796,27219674,518,NULL,"{""b"": 150, ""g"": 129, ""r"": 96}",170,NULL,0,0
75796330,89495731,561,NULL,"{""b"": 67, ""g"": 178, ""r"": 194}",308,NULL,0,0
75807059,89495731,156,NULL,"{""b"": 51, ""g"": 31, ""r"": 214}",36,NULL,0,0
75852609,89495731,285,NULL,"{""b"": 0, ""g"": 66, ""r"": 63}",161,NULL,0,0
75899650,89495731,186,NULL,"{""b"": 39, ""g"": 53, ""r"": 223}",52,NULL,0,0
75925208,32095163,310,NULL,"{""b"": 51, ""g"": 63, ""r"": 117}",446,NULL,0,0
75967519,27219674,444,NULL,"{""b"": 33, ""g"": 145, ""r"": 191}",341,NULL,0,0
76102179,89495731,751,NULL,"{""b"": 144, ""g"": 204, ""r"": 250}",380,NULL,0,0
76185891,89495731,741,NULL,"{""b"": 136, ""g"": 164, ""r"": 186}",375,NULL,0,0
76228722,32095163,337,NULL,"{""b"": 75, ""g"": 122, ""r"": 12}",284,NULL,0,0
76379492,32095163,445A,NULL,"{""b"": 52, ""g"": 38, ""r"": 210}",140,NULL,0,0
76487502,89495731,631,NULL,"{""b"": 151, ""g"": 135, ""r"": 159}",337,NULL,0,0
76503406,27219674,807,NULL,"{""b"": 143, ""g"": 128, ""r"": 94}",177,NULL,0,0
76588018,32095163,2652,NULL,"{""b"": 146, ""g"": 146, ""r"": 210}",70,NULL,0,0
76641963,32095163,153A,NULL,"{""b"": 121, ""g"": 127, ""r"": 122}",481,NULL,0,0
76647329,27219674,437,NULL,"{""b"": 123, ""g"": 181, ""r"": 205}",420,NULL,0,0
76708500,89495731,430,NULL,"{""b"": 144, ""g"": 162, ""r"": 163}",264,NULL,0,0
76798424,32095163,629,NULL,"{""b"": 154, ""g"": 224, ""r"": 223}",221,NULL,0,0
76818653,27219674,3013,NULL,"{""b"": 123, ""g"": 170, ""r"": 167}",288,NULL,0,0
76840083,89495731,516,NULL,"{""b"": 1, ""g"": 67, ""r"": 113}",283,NULL,0,0
76859561,27219674,3806,NULL,"{""b"": 144, ""g"": 125, ""r"": 210}",63,NULL,0,0
77190742,32095163,434,NULL,"{""b"": 91, ""g"": 75, ""r"": 139}",60,NULL,0,0
77191584,89495731,127,NULL,"{""b"": 122, ""g"": 57, ""r"": 203}",18,NULL,0,0
77245694,32095163,706,NULL,"{""b"": 42, ""g"": 76, ""r"": 130}",180,NULL,0,0
77325089,89495731,740,NULL,"{""b"": 156, ""g"": 177, ""r"": 192}",374,NULL,0,0
77359673,27219674,826,NULL,"{""b"": 148, ""g"": 108, ""r"": 83}",137,NULL,0,0
77630134,89495731,140,NULL,"{""b"": 174, ""g"": 209, ""r"": 255}",28,NULL,0,0
77673217,32095163,2027,NULL,"{""b"": 164, ""g"": 106, ""r"": 11}",354,NULL,0,0
77706166,89495731,205,NULL,"{""b"": 33, ""g"": 61, ""r"": 14}",113,NULL,0,0
77715136,89495731,600,NULL,"{""b"": 203, ""g"": 153, ""r"": 193}",318,NULL,0,0
77824134,27219674,3031,NULL,"{""b"": 26, ""g"": 30, ""r"": 35}",433,NULL,0,0
77875555,27219674,613,NULL,"{""b"": 191, ""g"": 196, ""r"": 188}",308,NULL,0,0
77890562,32095163,2018,NULL,"{""b"": 147, ""g"": 137, ""r"": 90}",323,NULL,0,0
77959806,27219674,470,NULL,"{""b"": 23, ""g"": 83, ""r"": 69}",260,NULL,0,0
78026620,27219674,934,NULL,"{""b"": 31, ""g"": 40, ""r"": 34}",265,NULL,0,0
78084932,27219674,611,NULL,"{""b"": 63, ""g"": 108, ""r"": 122}",310,NULL,0,0
78127284,27219674,8,NULL,"{""b"": 70, ""g"": 79, ""r"": 86}",451,NULL,0,0
78133975,89495731,1703,NULL,"{""b"": 119, ""g"": 108, ""r"": 191}",98,NULL,0,0
78139729,89495731,543,NULL,"{""b"": 34, ""g"": 235, ""r"": 252}",299,NULL,0,0
78281184,89495731,154,NULL,"{""b"": 136, ""g"": 103, ""r"": 248}",34,NULL,0,0
78288876,32095163,812,NULL,"{""b"": 164, ""g"": 159, ""r"": 234}",52,NULL,0,0
78303016,27219674,3851,NULL,"{""b"": 112, ""g"": 137, ""r"": 85}",197,NULL,0,0
78330575,32095163,853,NULL,"{""b"": 111, ""g"": 134, ""r"": 226}",110,NULL,0,0
78336338,27219674,907,NULL,"{""b"": 30, ""g"": 112, ""r"": 87}",254,NULL,0,0
78545253,32095163,269,NULL,"{""b"": 129, ""g"": 219, ""r"": 200}",254,NULL,0,0
78561916,27219674,522,NULL,"{""b"": 59, ""g"": 99, ""r"": 81}",282,NULL,0,0
78743370,32095163,234,NULL,"{""b"": 144, ""g"": 138, ""r"": 185}",65,NULL,0,0
78891239,27219674,3346,NULL,"{""b"": 62, ""g"": 99, ""r"": 81}",242,NULL,0,0
78958726,27219674,433,NULL,"{""b"": 30, ""g"": 58, ""r"": 89}",424,NULL,0,0
79056007,27219674,3747,NULL,"{""b"": 211, ""g"": 202, ""r"": 201}",107,NULL,0,0
79264614,27219674,ECRU,NULL,"{""b"": 196, ""g"": 213, ""r"": 213}",435,NULL,0,0
79282474,89495731,2052,NULL,"{""b"": 46, ""g"": 93, ""r"": 61}",186,NULL,0,0
79377763,27219674,722,NULL,"{""b"": 59, ""g"": 96, ""r"": 185}",365,NULL,0,0
79496736,32095163,2040,NULL,"{""b"": 38, ""g"": 65, ""r"": 86}",455,NULL,0,0
79572178,89495731,304,NULL,"{""b"": 146, ""g"": 85, ""r"": 45}",196,NULL,0,0
79608266,27219674,301,NULL,"{""b"": 15, ""g"": 40, ""r"": 110}",378,NULL,0,0
79766294,32095163,2301,NULL,"{""b"": 28, ""g"": 191, ""r"": 240}",160,NULL,0,0
